secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
2346,60,173,15.2485,11.628,0,116,184,-1.69624300,53.81803600,0,4.4951,11,0,-255,0,0,0,0,0,0,0,0
2347,60,173,15.2517,11.7,0,128,184.2,-1.69626600,53.81801200,0,4.66555,11,0,-255,0,0,0,0,0,0,0,0
2348,59,173,15.255,11.628,0,124,184.4,-1.69628900,53.81798400,0,4.78381,11,0,-255,0,0,0,0,0,0,0,0
2349,59,173,15.2583,11.6496,0,120,184.4,-1.69631100,53.81795800,0,4.25749,11,0,-255,0,0,0,0,0,0,0,0
2350,58,172,15.2612,11.412,0,118,184.6,-1.69633400,53.81793700,0,4.39159,11,0,-255,0,0,0,0,0,0,0,0
2351,56,171,15.2643,11.3688,0,114,184.6,-1.69635600,53.81791300,0,3.83604,11,0,-255,0,0,0,0,0,0,0,0
2352,55,169,15.2674,11.2896,0,110,184.8,-1.69637700,53.81788600,0,3.19088,11,0,-255,0,0,0,0,0,0,0,0
2353,54,169,15.2703,11.0088,0,107,184.8,-1.69639800,53.81786300,0,3.19088,11,0,-255,0,0,0,0,0,0,0,0
2354,55,169,15.2734,10.8864,0,107,184.8,-1.69641900,53.81784000,0,2.56588,11,0,-255,0,0,0,0,0,0,0,0
2355,56,169,15.2764,10.9368,0,122,185,-1.69644000,53.81781500,0,3.23254,11,0,-255,0,0,0,0,0,0,0,0
2356,57,169,15.2795,10.9728,0,127,185.4,-1.69646400,53.81779100,0,4.52287,11,0,-255,0,0,0,0,0,0,0,0
2357,56,169,15.2824,10.7856,0,122,185.6,-1.69648500,53.81776900,0,4.58752,11,0,-255,0,0,0,0,0,0,0,0
2358,56,169,15.2855,10.9152,0,114,185.8,-1.69650700,53.81774400,0,4.62662,11,0,-255,0,0,0,0,0,0,0,0
2359,55,169,15.2885,10.8792,0,129,185.8,-1.69653100,53.81772200,0,4.62662,11,0,-255,0,0,0,0,0,0,0,0
2360,56,169,15.2915,10.872,0,132,186,-1.69655700,53.81769900,0,4.60363,11,0,-255,0,0,0,0,0,0,0,0
2361,55,169,15.2946,10.8504,0,127,186,-1.69658300,53.81767600,0,4.60363,11,0,-255,0,0,0,0,0,0,0,0
2362,54,169,15.2975,10.9296,0,121,186.2,-1.69660400,53.81765300,0,4.64813,11,0,-255,0,0,0,0,0,0,0,0
2363,53,170,15.3005,10.7712,0,118,186.4,-1.69662700,53.81763100,0,5.31479,11,0,-255,0,0,0,0,0,0,0,0
2364,52,170,15.3035,10.7784,0,120,186.6,-1.69664800,53.81760600,0,5.98146,11,0,-255,0,0,0,0,0,0,0,0
2365,52,170,15.3063,10.6632,0,125,186.8,-1.69666300,53.81758000,0,6.02908,11,0,-255,0,0,0,0,0,0,0,0
2366,51,170,15.3091,10.4112,0,128,186.8,-1.69667800,53.81755800,0,4.73876,11,0,-255,0,0,0,0,0,0,0,0
2367,51,170,15.312,10.368,0,129,187,-1.69669500,53.81753500,0,4.73876,11,0,-255,0,0,0,0,0,0,0,0
2368,52,170,15.3148,10.3464,0,134,187,-1.69671700,53.81751200,0,4.0936,11,0,-255,0,0,0,0,0,0,0,0
2369,52,170,15.3176,10.1448,0,133,187.2,-1.69673800,53.81749000,0,4.80788,11,0,-255,0,0,0,0,0,0,0,0
2370,52,170,15.3204,10.1592,0,128,187.2,-1.69675600,53.81746800,0,4.14122,10,0,-255,0,0,0,0,0,0,0,0
2371,52,167,15.3232,10.1376,0,121,187.4,-1.69677300,53.81744600,0,4.8555,10,0,-255,0,0,0,0,0,0,0,0
2372,52,167,15.3259,10.0152,0,120,187.4,-1.69678900,53.81742200,0,4.16585,10,0,-255,0,0,0,0,0,0,0,0
2373,51,167,15.3286,9.9072,0,121,187.6,-1.69680600,53.81740100,0,4.23992,11,0,-255,0,0,0,0,0,0,0,0
2374,51,167,15.3312,9.7992,0,122,187.8,-1.69681700,53.81737900,0,4.34248,11,0,-255,0,0,0,0,0,0,0,0
2375,51,167,15.3339,9.7128,0,130,187.8,-1.69682900,53.81735500,0,3.6282,11,0,-255,0,0,0,0,0,0,0,0
2376,51,167,15.3367,9.7848,0,138,187.8,-1.69684100,53.81732900,0,3.6282,11,0,-255,0,0,0,0,0,0,0,0
2377,51,167,15.3395,9.828,0,139,188,-1.69685200,53.81730600,0,3.65283,11,0,-255,0,0,0,0,0,0,0,0
2378,51,167,15.3424,9.9144,0,135,188.2,-1.69686200,53.81728200,0,4.34248,11,0,-255,0,0,0,0,0,0,0,0
2379,51,167,15.3451,10.044,0,112,188.2,-1.69686900,53.81725600,0,3.6282,11,0,-255,0,0,0,0,0,0,0,0
2380,52,167,15.3478,10.0296,0,109,188.4,-1.69687400,53.81723400,0,4.36894,11,0,-255,0,0,0,0,0,0,0,0
2381,52,167,15.3508,10.1376,0,110,188.4,-1.69688300,53.81720600,0,3.65465,11,0,-255,0,0,0,0,0,0,0,0
2382,53,167,15.3537,10.2168,0,115,188.6,-1.69689100,53.81718100,0,4.34431,11,0,-255,0,0,0,0,0,0,0,0
2383,54,167,15.3566,10.2456,0,110,188.6,-1.69690000,53.81715700,0,3.60357,11,0,-255,0,0,0,0,0,0,0,0
2384,54,167,15.3595,10.3752,0,104,188.6,-1.69690800,53.81713000,0,2.83434,11,0,-255,0,0,0,0,0,0,0,0
2385,54,167,15.3626,10.6488,0,92,188.8,-1.69691400,53.81710400,0,3.4795,11,0,-255,0,0,0,0,0,0,0,0
2386,55,167,15.3655,10.5336,0,85,188.8,-1.69692100,53.81707700,0,3.4795,11,0,-255,0,0,0,0,0,0,0,0
2387,56,167,15.3684,10.6128,0,87,188.8,-1.69692800,53.81705100,0,2.76521,11,0,-255,0,0,0,0,0,0,0,0
2388,57,165,15.3713,10.62,0,88,189,-1.69693600,53.81702700,0,2.76521,11,0,-255,0,0,0,0,0,0,0,0
2389,57,165,15.3747,10.8792,0,85,189,-1.69694200,53.81699600,0,2.76521,11,0,-255,0,0,0,0,0,0,0,0
2390,57,165,15.3778,10.98,0,69,189.2,-1.69694800,53.81696600,0,2.66963,11,0,-255,0,0,0,0,0,0,0,0
2391,58,165,15.3811,11.2824,0,66,189.2,-1.69695500,53.81693800,0,2.66963,11,0,-255,0,0,0,0,0,0,0,0
2392,58,165,15.3843,11.3904,0,65,189.4,-1.69696300,53.81690900,0,2.60498,11,0,-255,0,0,0,0,0,0,0,0
2393,56,165,15.3875,11.6424,0,67,189.4,-1.69697200,53.81688100,0,2.60498,11,0,-255,0,0,0,0,0,0,0,0
2394,44,165,15.3905,11.3832,0,69,189.6,-1.69698000,53.81685600,0,3.27164,11,0,-255,0,0,0,0,0,0,0,0
2395,31,165,15.3937,11.4192,0,70,189.6,-1.69699100,53.81682900,0,2.62648,11,0,-255,0,0,0,0,0,0,0,0
2396,42,165,15.3968,11.268,0,49,189.6,-1.69700100,53.81680200,0,2.62648,11,0,-255,0,0,0,0,0,0,0,0
2397,57,164,15.3998,11.1816,0,49,189.6,-1.69701100,53.81677500,0,2.62648,11,0,-255,0,0,0,0,0,0,0,0
2398,58,162,15.403,11.1672,0,58,189.6,-1.69702000,53.81674500,0,1.93683,11,0,-255,0,0,0,0,0,0,0,0
2399,58,160,15.406,11.2104,0,65,189.6,-1.69703100,53.81671900,0,1.93683,11,0,-255,0,0,0,0,0,0,0,0
2400,58,158,15.4094,11.2752,0,66,189.8,-1.69704700,53.81669100,0,1.8799,11,0,-255,0,0,0,0,0,0,0,0
2401,58,157,15.4127,11.4768,0,67,189.8,-1.69706300,53.81666100,0,1.8799,11,0,-255,0,0,0,0,0,0,0,0
2402,59,154,15.4161,11.7288,0,66,189.8,-1.69708000,53.81663400,0,1.2549,11,0,-255,0,0,0,0,0,0,0,0
2403,59,148,15.4192,11.6352,0,63,189.8,-1.69709500,53.81660700,0,1.2549,11,0,-255,0,0,0,0,0,0,0,0
2404,59,142,15.4222,11.6568,0,60,189.8,-1.69711200,53.81658000,0,0.588235,11,0,-255,0,0,0,0,0,0,0,0
2405,61,139,15.4255,11.592,0,57,190,-1.69712800,53.81655400,0,1.1943,11,0,-255,0,0,0,0,0,0,0,0
2406,63,137,15.4288,11.5704,0,52,190,-1.69714500,53.81652600,0,1.1943,11,0,-255,0,0,0,0,0,0,0,0
2407,65,135,15.4323,11.664,0,50,190,-1.69716800,53.81649600,0,1.1943,11,0,-255,0,0,0,0,0,0,0,0
2408,66,133,15.4358,11.9592,0,59,190,-1.69719300,53.81647000,0,1.1943,11,0,-255,0,0,0,0,0,0,0,0
2409,62,132,15.4393,12.2904,0,57,189.8,-1.69721600,53.81644300,0,0.622867,11,0,-255,0,0,0,0,0,0,0,0
2410,61,131,15.4435,12.9672,0,62,189.8,-1.69724400,53.81640800,0,0.034632,11,0,-255,0,0,0,0,0,0,0,0
2411,62,130,15.4473,13.3416,0,68,189.8,-1.69727200,53.81637800,0,0.034632,11,0,-255,0,0,0,0,0,0,0,0
2412,64,129,15.4511,13.5504,0,67,189.8,-1.69730200,53.81634800,0,0.034632,11,0,-255,0,0,0,0,0,0,0,0
2413,65,127,15.455,13.8672,0,50,189.6,-1.69733000,53.81631600,0,-0.478188,11,0,-255,0,0,0,0,0,0,0,0
2414,65,126,15.4589,14.1408,0,51,189.6,-1.69735700,53.81628600,0,-0.478188,11,0,-255,0,0,0,0,0,0,0,0
2415,66,125,15.463,14.0256,0,51,189.6,-1.69738600,53.81625500,0,-1.08425,11,0,-255,0,0,0,0,0,0,0,0
2416,66,124,15.467,14.2056,0,49,189.6,-1.69741700,53.81622200,0,-1.08425,11,0,-255,0,0,0,0,0,0,0,0
2417,67,124,15.4713,14.5368,0,45,189.6,-1.69744700,53.81619000,0,-1.08425,11,0,-255,0,0,0,0,0,0,0,0
2418,68,123,15.4758,14.94,0,42,189.6,-1.69747800,53.81615200,0,-1.08425,11,0,-255,0,0,0,0,0,0,0,0
2419,68,123,15.4803,15.408,0,38,189.4,-1.69750600,53.81611400,0,-0.957265,11,0,-255,0,0,0,0,0,0,0,0
2420,52,123,15.4847,15.6168,0,27,189.4,-1.69753500,53.81608000,0,-0.957265,11,0,-255,0,0,0,0,0,0,0,0
2421,33,122,15.489,15.8328,0,18,189.4,-1.69756400,53.81604500,0,-0.957265,11,0,-255,0,0,0,0,0,0,0,0
2422,15,122,15.493,15.6528,0,9,189.4,-1.69759200,53.81601200,0,-0.957265,11,0,-255,0,0,0,0,0,0,0,0
2423,0,121,15.4971,15.3288,0,0,189.4,-1.69762100,53.81598100,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2424,0,120,15.5012,14.9976,0,0,189.4,-1.69764400,53.81594700,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2425,0,119,15.5048,14.508,0,0,189.4,-1.69765300,53.81591700,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2426,0,119,15.5081,13.7592,0,0,189.4,-1.69765000,53.81588600,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2427,0,120,15.511,12.96,0,0,189.4,-1.69765200,53.81586000,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2428,0,120,15.514,12.1968,0,0,189.4,-1.69766300,53.81583400,0,-0.444444,11,0,-255,0,0,0,0,0,0,0,0
2429,0,120,15.5165,11.052,0,0,189.4,-1.69767500,53.81581200,0,0,11,0,-255,0,0,0,0,0,0,0,0
2430,0,120,15.5185,9.8352,0,0,189.4,-1.69768400,53.81579400,0,0,11,0,-255,0,0,0,0,0,0,0,0
2538,0,109,15.5193,0.09,0,0,189.6,-1.69771900,53.81578100,0,2.5,11,0,-255,0,0,0,0,0,0,0,0
2539,19,110,15.5204,0.0648,0,11,189.6,-1.69773600,53.81578100,0,2.5,11,0,-255,0,0,0,0,0,0,0,0
2540,21,111,15.522,0.1188,0,30,189.8,-1.69775900,53.81578300,0,3.75,11,0,-255,0,0,0,0,0,0,0,0
2541,23,110,15.5241,0.1836,0,50,190,-1.69777800,53.81579600,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2542,33,110,15.5265,0.2556,0,85,190,-1.69778200,53.81581900,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2543,44,110,15.529,6.9696,0,62,190,-1.69777300,53.81583800,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2544,45,109,15.5321,8.4024,0,49,190,-1.69776100,53.81586500,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2545,31,108,15.5353,9.5184,0,41,190,-1.69774900,53.81589300,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2546,17,108,15.5387,10.5408,0,33,190,-1.69773300,53.81592400,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2547,3,107,15.5422,11.3256,0,0,190,-1.69771300,53.81595400,0,4.70238,11,0,-255,0,0,0,0,0,0,0,0
2548,0,106,15.5456,11.9592,0,0,189.8,-1.69769300,53.81598000,0,1.61415,11,0,-255,0,0,0,0,0,0,0,0
2549,0,106,15.5489,12.1464,0,0,189.8,-1.69767300,53.81600700,0,1.61415,11,0,-255,0,0,0,0,0,0,0,0
2550,0,105,15.5525,12.4056,0,0,189.8,-1.69764900,53.81603800,0,0.364146,11,0,-255,0,0,0,0,0,0,0,0
2551,0,104,15.5558,12.3048,0,0,189.8,-1.69763000,53.81606400,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2552,0,103,15.5593,12.348,0,0,189.8,-1.69761000,53.81609500,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2553,10,103,15.5626,12.2544,0,1,189.8,-1.69759100,53.81612100,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2554,38,103,15.566,12.276,0,16,189.8,-1.69756400,53.81614800,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2555,57,103,15.5695,12.2184,0,38,189.8,-1.69754000,53.81617600,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2556,59,103,15.5732,12.4992,0,56,189.8,-1.69752000,53.81620600,0,-0.588235,11,0,-255,0,0,0,0,0,0,0,0
2557,61,103,15.5769,12.6648,0,64,190,-1.69749400,53.81623700,0,-0.0476948,11,0,-255,0,0,0,0,0,0,0,0
2558,62,103,15.5808,13.0752,0,61,190,-1.69746700,53.81626700,0,0.540541,11,0,-255,0,0,0,0,0,0,0,0
2559,62,103,15.5845,13.32,0,61,190,-1.69744200,53.81629800,0,0.540541,11,0,-255,0,0,0,0,0,0,0,0
2560,63,103,15.5884,13.644,0,61,190,-1.69741600,53.81632800,0,0.540541,11,0,-255,0,0,0,0,0,0,0,0
2561,64,103,15.5924,13.86,0,61,190,-1.69738800,53.81636000,0,0.540541,11,0,-255,0,0,0,0,0,0,0,0
2562,64,103,15.5965,14.0904,0,62,190.2,-1.69736000,53.81639300,0,1.02835,11,0,-255,0,0,0,0,0,0,0,0
2563,65,103,15.6004,14.1336,0,64,190.2,-1.69733100,53.81642400,0,1.02835,11,0,-255,0,0,0,0,0,0,0,0
2564,65,103,15.6043,14.256,0,59,190,-1.69730300,53.81645400,0,0.515525,11,0,-255,0,0,0,0,0,0,0,0
2565,65,103,15.6087,14.6016,0,55,190,-1.69727200,53.81649000,0,0.515525,11,0,-255,0,0,0,0,0,0,0,0
2566,66,103,15.6131,14.8752,0,58,189.8,-1.69724300,53.81652600,0,0.0609795,11,0,-255,0,0,0,0,0,0,0,0
2567,67,104,15.6168,14.6448,0,70,189.8,-1.69722200,53.81655700,0,-0.479561,11,0,-255,0,0,0,0,0,0,0,0
2568,69,104,15.6211,14.904,0,63,189.8,-1.69719800,53.81659100,0,-0.479561,11,0,-255,0,0,0,0,0,0,0,0
2569,70,104,15.6255,15.3144,0,44,189.8,-1.69717400,53.81662700,0,-0.479561,11,0,-255,0,0,0,0,0,0,0,0
2570,72,103,15.6298,15.1632,0,33,189.8,-1.69715400,53.81666400,0,-0.479561,11,0,-255,0,0,0,0,0,0,0,0
2571,73,104,15.6343,15.2352,0,32,189.8,-1.69713200,53.81670300,0,-0.479561,11,0,-255,0,0,0,0,0,0,0,0
2572,73,105,15.639,15.9408,0,36,189.8,-1.69711000,53.81674400,0,-0.967366,11,0,-255,0,0,0,0,0,0,0,0
2573,69,106,15.6437,16.2432,0,33,189.6,-1.69709200,53.81678400,0,-1.3929,11,0,-255,0,0,0,0,0,0,0,0
2574,70,106,15.6487,16.6464,0,36,189.4,-1.69707100,53.81682700,0,-1.28008,11,0,-255,0,0,0,0,0,0,0,0
2575,72,105,15.6536,17.1864,0,38,189.4,-1.69704900,53.81686900,0,-1.28008,11,0,-255,0,0,0,0,0,0,0,0
2576,53,104,15.6585,17.46,0,29,189.2,-1.69703100,53.81691300,0,-1.2337,11,0,-255,0,0,0,0,0,0,0,0
2577,31,102,15.6636,17.7192,0,19,189.4,-1.69701900,53.81695700,0,-0.841538,11,0,-255,0,0,0,0,0,0,0,0
2578,9,101,15.6686,17.9784,0,8,189.2,-1.69701200,53.81700300,0,-1.24154,11,0,-255,0,0,0,0,0,0,0,0
2579,24,99,15.6738,18.1296,0,1,189,-1.69700300,53.81704900,0,-1.62615,11,0,-255,0,0,0,0,0,0,0,0
2580,71,99,15.6789,18.2088,0,3,189,-1.69699300,53.81709300,0,-1.62615,11,0,-255,0,0,0,0,0,0,0,0
2581,65,99,15.6842,18.4968,0,7,189,-1.69697900,53.81714200,0,-1.62615,11,0,-255,0,0,0,0,0,0,0,0
2582,47,99,15.6895,18.6768,0,5,189,-1.69696600,53.81718900,0,-1.62615,11,0,-255,0,0,0,0,0,0,0,0
2583,29,99,15.6952,19.1448,0,3,188.8,-1.69694800,53.81723900,0,-1.5515,11,0,-255,0,0,0,0,0,0,0,0
2584,11,99,15.7011,19.5984,0,1,188.8,-1.69692600,53.81729000,0,-1.1515,11,0,-255,0,0,0,0,0,0,0,0
2585,0,99,15.707,20.2248,0,0,188.6,-1.69690100,53.81734000,0,-1.49048,11,0,-255,0,0,0,0,0,0,0,0
2586,0,100,15.7131,20.8152,0,0,188.6,-1.69687200,53.81739300,0,-1.08232,11,0,-255,0,0,0,0,0,0,0,0
2587,0,101,15.7196,21.6864,0,0,188.4,-1.69684000,53.81744800,0,-1.78217,11,0,-255,0,0,0,0,0,0,0,0
2588,0,101,15.7267,22.644,0,0,188.2,-1.69680100,53.81750700,0,-1.66386,11,0,-255,0,0,0,0,0,0,0,0
2589,0,101,15.7343,23.94,0,0,188,-1.69675400,53.81757000,0,-1.5424,11,0,-255,0,0,0,0,0,0,0,0
2590,0,100,15.7406,24.192,0,0,187.8,-1.69671000,53.81762100,0,-1.85986,11,0,-255,0,0,0,0,0,0,0,0
2591,0,101,15.7485,25.488,0,0,187.6,-1.69665100,53.81768100,0,-2.11303,11,0,-255,0,0,0,0,0,0,0,0
2592,0,100,15.7561,26.2512,0,0,187.2,-1.69659500,53.81774100,0,-2.63934,11,0,-255,0,0,0,0,0,0,0,0
2593,0,100,15.7648,27.4968,0,0,186.8,-1.69653300,53.81781100,0,-2.74823,11,0,-255,0,0,0,0,0,0,0,0
2594,3,101,15.774,28.5624,0,0,186.6,-1.69646500,53.81788400,0,-2.96563,11,0,-255,0,0,0,0,0,0,0,0
2595,29,102,15.7812,29.2464,0,0,186.2,-1.69641300,53.81794100,0,-3.1822,11,0,-255,0,0,0,0,0,0,0,0
2596,54,102,15.7901,29.952,0,0,185.8,-1.69634700,53.81800800,0,-3.63164,11,0,-255,0,0,0,0,0,0,0,0
2597,62,102,15.799,30.8952,0,0,185.6,-1.69628000,53.81807900,0,-3.54866,11,0,-255,0,0,0,0,0,0,0,0
2598,64,102,15.8091,31.8672,0,0,185.2,-1.69620600,53.81815900,0,-3.66301,11,0,-255,0,0,0,0,0,0,0,0
2599,69,101,15.8169,30.8736,0,0,185,-1.69614800,53.81822000,0,-3.65626,11,0,-255,0,0,0,0,0,0,0,0
2600,67,100,15.8257,32.0256,0,0,184.6,-1.69608400,53.81828800,0,-3.79335,11,0,-255,0,0,0,0,0,0,0,0
2601,63,99,15.8353,32.5152,0,0,184.2,-1.69601400,53.81836400,0,-3.95685,11,0,-255,0,0,0,0,0,0,0,0
2602,67,99,15.8449,33.048,0,0,183.8,-1.69594400,53.81844100,0,-3.8472,11,0,-255,0,0,0,0,0,0,0,0
2603,69,98,15.8548,32.8896,0,0,183.4,-1.69587100,53.81851900,0,-3.79147,11,0,-255,0,0,0,0,0,0,0,0
2604,69,99,15.8642,34.1064,0,0,183,-1.69580100,53.81859200,0,-3.99961,11,0,-255,0,0,0,0,0,0,0,0
2605,65,98,15.8747,35.2656,0,0,182.8,-1.69572400,53.81867400,0,-3.63453,11,0,-255,0,0,0,0,0,0,0,0
2606,61,98,15.8852,35.9352,0,0,182.4,-1.69564800,53.81875700,0,-3.56605,11,0,-255,0,0,0,0,0,0,0,0
2607,58,98,15.8955,36.4176,0,0,182,-1.69557700,53.81884000,0,-3.72968,11,0,-255,0,0,0,0,0,0,0,0
2608,65,98,15.9059,36.8064,0,0,181.8,-1.69550100,53.81892200,0,-3.52595,11,0,-255,0,0,0,0,0,0,0,0
2609,68,98,15.9166,37.7208,0,0,181.4,-1.69541300,53.81900200,0,-3.64337,11,0,-255,0,0,0,0,0,0,0,0
2610,66,98,15.9277,38.16,0,0,181,-1.69532000,53.81908500,0,-3.54918,11,0,-255,0,0,0,0,0,0,0,0
2611,64,99,15.939,38.7504,0,0,180.6,-1.69522600,53.81916900,0,-3.4865,11,0,-255,0,0,0,0,0,0,0,0
2612,64,100,15.951,39.9888,0,0,180.2,-1.69512900,53.81925900,0,-3.40317,11,0,-255,0,0,0,0,0,0,0,0
2613,48,100,15.9603,39.132,0,2,179.8,-1.69505600,53.81933100,0,-3.42923,11,0,-255,0,0,0,0,0,0,0,0
2614,31,99,15.9716,39.5568,0,4,179.4,-1.69496700,53.81942000,0,-3.35768,11,0,-255,0,0,0,0,0,0,0,0
2615,23,100,15.9823,39.312,0,7,179.2,-1.69488200,53.81950300,0,-3.35412,11,0,-255,0,0,0,0,0,0,0,0
2616,62,100,15.9939,39.4992,0,5,178.8,-1.69479000,53.81958900,0,-3.318,11,0,-255,0,0,0,0,0,0,0,0
2617,69,101,16.0046,38.5848,0,0,178.4,-1.69470400,53.81967400,0,-3.30348,11,0,-255,0,0,0,0,0,0,0,0
2618,61,101,16.0158,40.0176,0,0,178.2,-1.69461700,53.81975800,0,-3.28974,11,0,-255,0,0,0,0,0,0,0,0
2619,59,101,16.0267,39.6864,0,0,178,-1.69453100,53.81984100,0,-3.0994,11,0,-255,0,0,0,0,0,0,0,0
2620,50,101,16.0374,39.6864,0,0,177.8,-1.69444600,53.81992200,0,-2.92595,11,0,-255,0,0,0,0,0,0,0,0
2621,31,101,16.0485,39.3336,0,0,177.2,-1.69436000,53.82000900,0,-3.11251,11,0,-255,0,0,0,0,0,0,0,0
2622,12,101,16.059,39.1464,0,0,177,-1.69427800,53.82009100,0,-2.96966,11,0,-255,0,0,0,0,0,0,0,0
2623,0,101,16.0692,38.412,0,0,176.8,-1.69419700,53.82016900,0,-2.73563,11,0,-255,0,0,0,0,0,0,0,0
2624,0,101,16.0796,38.1168,0,0,176.6,-1.69411600,53.82024800,0,-2.57395,11,0,-255,0,0,0,0,0,0,0,0
2625,0,100,16.0903,38.0448,0,0,176.4,-1.69403400,53.82033100,0,-2.57395,11,0,-255,0,0,0,0,0,0,0,0
2626,0,100,16.1015,38.1528,0,0,176.4,-1.69394400,53.82041600,0,-2.22912,11,0,-255,0,0,0,0,0,0,0,0
2627,0,99,16.1097,36.5328,0,0,176.2,-1.69387700,53.82047800,0,-2.09919,11,0,-255,0,0,0,0,0,0,0,0
2628,25,98,16.1197,36.3672,0,4,175.8,-1.69379700,53.82055600,0,-2.32062,11,0,-255,0,0,0,0,0,0,0,0
2629,66,98,16.1293,35.7912,0,12,175.8,-1.69372300,53.82063000,0,-2.13714,11,0,-255,0,0,0,0,0,0,0,0
2630,68,98,16.1393,35.352,0,18,175.6,-1.69364400,53.82070800,0,-2.15022,11,0,-255,0,0,0,0,0,0,0,0
2631,68,97,16.1487,33.984,0,13,175.4,-1.69356900,53.82077800,0,-1.82245,11,0,-255,0,0,0,0,0,0,0,0
2632,71,98,16.1586,35.1864,0,3,175.2,-1.69348700,53.82085200,0,-1.83399,11,0,-255,0,0,0,0,0,0,0,0
2633,71,98,16.1684,35.0424,0,33,175,-1.69340600,53.82092600,0,-1.84199,11,0,-255,0,0,0,0,0,0,0,0
2634,71,99,16.1779,34.9848,0,34,174.6,-1.69333300,53.82100100,0,-2.07074,11,0,-255,0,0,0,0,0,0,0,0
2635,71,99,16.1871,34.38,0,26,174.4,-1.69326600,53.82107200,0,-2.10121,11,0,-255,0,0,0,0,0,0,0,0
2636,71,99,16.1967,34.596,0,29,174.4,-1.69319600,53.82114900,0,-2.10121,11,0,-255,0,0,0,0,0,0,0,0
2637,65,99,16.2063,34.3656,0,5,174.2,-1.69312900,53.82122500,0,-2.06565,11,0,-255,0,0,0,0,0,0,0,0
2638,47,99,16.2159,34.2216,0,1,174,-1.69306100,53.82130200,0,-1.87398,11,0,-255,0,0,0,0,0,0,0,0
2639,41,98,16.2246,33.5952,0,0,173.8,-1.69300000,53.82137100,0,-2.10386,11,0,-255,0,0,0,0,0,0,0,0
2640,50,98,16.2346,34.2072,0,0,173.4,-1.69292900,53.82145000,0,-2.30386,11,0,-255,0,0,0,0,0,0,0,0
2641,40,98,16.2441,34.1208,0,1,173,-1.69286300,53.82152700,0,-2.51215,11,0,-255,0,0,0,0,0,0,0,0
2642,39,98,16.254,34.2936,0,9,172.8,-1.69280400,53.82160700,0,-2.51215,11,0,-255,0,0,0,0,0,0,0,0
2643,43,98,16.264,34.6176,0,14,172.4,-1.69274500,53.82169100,0,-2.70807,11,0,-255,0,0,0,0,0,0,0,0
2644,78,98,16.274,35.568,0,29,171.8,-1.69268900,53.82177400,0,-2.88702,11,0,-255,0,0,0,0,0,0,0,0
2645,76,98,16.2845,35.9208,0,35,171.2,-1.69262800,53.82186100,0,-3.24105,11,0,-255,0,0,0,0,0,0,0,0
2646,69,99,16.2953,36.828,0,28,170.6,-1.69256800,53.82195000,0,-3.79661,11,0,-255,0,0,0,0,0,0,0,0
2647,50,99,16.307,38.1528,0,20,170,-1.69250800,53.82205000,0,-4.1011,11,0,-255,0,0,0,0,0,0,0,0
2648,30,99,16.3183,39.1464,0,13,169,-1.69244900,53.82214800,0,-4.77772,11,0,-255,0,0,0,0,0,0,0,0
2649,11,99,16.3301,40.3704,0,5,168.2,-1.69238600,53.82224400,0,-5.2258,11,0,-255,0,0,0,0,0,0,0,0
2650,0,99,16.3418,41.2632,0,0,167.6,-1.69232700,53.82234500,0,-5.33862,11,0,-255,0,0,0,0,0,0,0,0
2651,0,99,16.3543,42.5016,0,0,167,-1.69226800,53.82245300,0,-5.39757,11,0,-255,0,0,0,0,0,0,0,0
2652,0,99,16.3665,42.8616,0,0,166,-1.69221000,53.82255500,0,-6.01522,11,0,-255,0,0,0,0,0,0,0,0
2653,0,99,16.3799,44.3088,0,0,165,-1.69214800,53.82267100,0,-6.36149,11,0,-255,0,0,0,0,0,0,0,0
2654,0,99,16.393,45.3456,0,0,163.8,-1.69208700,53.82278400,0,-6.67752,11,0,-255,0,0,0,0,0,0,0,0
2655,0,99,16.4069,46.8936,0,0,162.6,-1.69202000,53.82290100,0,-6.9694,11,0,-255,0,0,0,0,0,0,0,0
2656,0,99,16.4208,47.8728,0,0,161.4,-1.69195000,53.82301900,0,-7.27715,11,0,-255,0,0,0,0,0,0,0,0
2657,0,99,16.4357,49.8168,0,0,160,-1.69187800,53.82314500,0,-7.70393,11,0,-255,0,0,0,0,0,0,0,0
